network,station,location,channel,longitude,latitude,elevation_m,sensitivity
CI,CYP,,VCO,-116.627222,32.906111,1013.69,1.0
CI,CYP,,VCQ,-116.627222,32.906111,1013.69,1.0
CI,CYP,,VEA,-116.627222,32.906111,1013.69,1.0
CI,CYP,,VEC,-116.627222,32.906111,1013.69,1.0
CI,CYP,,VEP,-116.627222,32.906111,1013.69,1.0
CI,CYP,,VFP,-116.627222,32.906111,1013.69,1.0
CI,CYP,,VHE,-116.627222,32.906111,1013.69,310765014.55
CI,CYP,,VHN,-116.627222,32.906111,1013.69,310765014.55
CI,CYP,,VHZ,-116.627222,32.906111,1013.69,310765014.55
CI,CYP,,VKI,-116.627222,32.906111,1013.69,1.0
CI,CYP,,VME,-116.627222,32.906111,1013.69,228.58
CI,CYP,,VMN,-116.627222,32.906111,1013.69,228.58
CI,CYP,,VMZ,-116.627222,32.906111,1013.69,228.58
CI,CLT,,ACE,-117.31687,34.09284,325.0,1.0
CI,CLT,,BHE,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,BHN,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,BHZ,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,HHE,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,HHN,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,HHZ,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,HLE,-117.31687,34.09284,325.0,538389.99
CI,CLT,,HLN,-117.31687,34.09284,325.0,524524.42
CI,CLT,,HLZ,-117.31687,34.09284,325.0,526688.14
CI,CLT,,HNE,-117.31687,34.09284,325.0,214227.46
CI,CLT,,HNN,-117.31687,34.09284,325.0,213585.93
CI,CLT,,HNZ,-117.31687,34.09284,325.0,213799.77
CI,CLT,,LCE,-117.31687,34.09284,325.0,1000000.0
CI,CLT,,LCL,-117.31687,34.09284,325.0,1.0
CI,CLT,,LCQ,-117.31687,34.09284,325.0,1.0
CI,CLT,,LHE,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,LHN,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,LHZ,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,LLE,-117.31687,34.09284,325.0,534616.77
CI,CLT,,LLN,-117.31687,34.09284,325.0,520848.37
CI,CLT,,LLZ,-117.31687,34.09284,325.0,522996.92
CI,CLT,,LNE,-117.31687,34.09284,325.0,214227.46
CI,CLT,,LNN,-117.31687,34.09284,325.0,213585.93
CI,CLT,,LNZ,-117.31687,34.09284,325.0,213799.77
CI,CLT,,LOG,-117.31687,34.09284,325.0,1.0
CI,CLT,,OCF,-117.31687,34.09284,325.0,1.0
CI,CLT,,VCE,-117.31687,34.09284,325.0,1000000.0
CI,CLT,,VCO,-117.31687,34.09284,325.0,6.67
CI,CLT,,VCQ,-117.31687,34.09284,325.0,1.0
CI,CLT,,VEA,-117.31687,34.09284,325.0,1.0
CI,CLT,,VEC,-117.31687,34.09284,325.0,1.0
CI,CLT,,VEP,-117.31687,34.09284,325.0,6.67
CI,CLT,,VFP,-117.31687,34.09284,325.0,1.0
CI,CLT,,VHE,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,VHN,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,VHZ,-117.31687,34.09284,325.0,624237338.47
CI,CLT,,VKI,-117.31687,34.09284,325.0,1.0
CI,CLT,,VME,-117.31687,34.09284,325.0,30144.25
CI,CLT,,VMN,-117.31687,34.09284,325.0,30023.52
CI,CLT,,VMU,-117.31687,34.09284,325.0,2414.76
CI,CLT,,VMV,-117.31687,34.09284,325.0,2414.76
CI,CLT,,VMW,-117.31687,34.09284,325.0,2414.76
CI,CLT,,VMZ,-117.31687,34.09284,325.0,28494.17
CI,DAH,,EHZ,-115.55859,32.73458,-42.0,1.0
CI,CZN,,ABT,-116.78409,33.91375,538.0,1.0
CI,CZN,,ACA,-116.78409,33.91375,538.0,1.0
CI,CZN,,ACE,-116.78409,33.91375,538.0,1.0
CI,CZN,,ACF,-116.78409,33.91375,538.0,10.0
CI,CZN,,ACK,-116.78409,33.91375,538.0,1.0
CI,CZN,,ACQ,-116.78409,33.91375,538.0,200000.0
CI,CZN,,ACS,-116.78409,33.91375,538.0,1.0
CI,CZN,,ADG,-116.78409,33.91375,538.0,1.0
CI,CZN,,ADL,-116.78409,33.91375,538.0,1.0
CI,CZN,,ADT,-116.78409,33.91375,538.0,10.0
CI,CZN,,ALL,-116.78409,33.91375,538.0,1.0
CI,CZN,,AMD,-116.78409,33.91375,538.0,1.0
CI,CZN,,ANI,-116.78409,33.91375,538.0,1.0
CI,CZN,,APK,-116.78409,33.91375,538.0,1.0
CI,CZN,,APO,-116.78409,33.91375,538.0,1.0
CI,CZN,,ARD,-116.78409,33.91375,538.0,8.0
CI,CZN,,ASL,-116.78409,33.91375,538.0,1.0
CI,CZN,,ASQ,-116.78409,33.91375,538.0,1.0
CI,CZN,,ATH,-116.78409,33.91375,538.0,100.0
CI,CZN,,AWR,-116.78409,33.91375,538.0,8.0
CI,CZN,,BHE,-116.78409,33.91375,538.0,316511000.0
CI,CZN,,BHN,-116.78409,33.91375,538.0,316511000.0
CI,CZN,,BHZ,-116.78409,33.91375,538.0,316511000.0
CI,CZN,,EHZ,-116.78409,33.91375,538.0,68274900.0
CI,CZN,,HHE,-116.78409,33.91375,538.0,314799000.0
CI,CZN,,HHN,-116.78409,33.91375,538.0,314799000.0
CI,CZN,,HHZ,-116.78409,33.91375,538.0,314799000.0
CI,CZN,,HNE,-116.78409,33.91375,538.0,213868.0
CI,CZN,2C,HNE,-116.78409,33.91375,538.0,213706.0
CI,CZN,,HNN,-116.78409,33.91375,538.0,213183.0
CI,CZN,2C,HNN,-116.78409,33.91375,538.0,213022.0
CI,CZN,,HNZ,-116.78409,33.91375,538.0,213868.0
CI,CZN,2C,HNZ,-116.78409,33.91375,538.0,213706.0
CI,CZN,,LAT,-116.78409,33.91375,538.0,1.0
CI,CZN,,LCE,-116.78409,33.91375,538.0,1000000.0
CI,CZN,,LCL,-116.78409,33.91375,538.0,0.02
CI,CZN,,LCQ,-116.78409,33.91375,538.0,1.0
CI,CZN,,LEA,-116.78409,33.91375,538.0,1.0
CI,CZN,,LEB,-116.78409,33.91375,538.0,1.0
CI,CZN,,LEC,-116.78409,33.91375,538.0,1.0
CI,CZN,,LED,-116.78409,33.91375,538.0,1.0
CI,CZN,,LEM,-116.78409,33.91375,538.0,1.0
CI,CZN,,LEP,-116.78409,33.91375,538.0,1.0
CI,CZN,,LES,-116.78409,33.91375,538.0,1.0
CI,CZN,,LEV,-116.78409,33.91375,538.0,1.0
CI,CZN,,LFT,-116.78409,33.91375,538.0,1.0
CI,CZN,,LHE,-116.78409,33.91375,538.0,319258000.0
CI,CZN,,LHN,-116.78409,33.91375,538.0,319258000.0
CI,CZN,,LHZ,-116.78409,33.91375,538.0,319258000.0
CI,CZN,,LII,-116.78409,33.91375,538.0,10.0
CI,CZN,,LKI,-116.78409,33.91375,538.0,10.0
CI,CZN,,LNE,-116.78409,33.91375,538.0,216914.0
CI,CZN,,LNN,-116.78409,33.91375,538.0,216219.0
CI,CZN,,LNZ,-116.78409,33.91375,538.0,216914.0
CI,CZN,,LOG,-116.78409,33.91375,538.0,1.0
CI,CZN,,LON,-116.78409,33.91375,538.0,1.0
CI,CZN,,LSU,-116.78409,33.91375,538.0,1.0
CI,CZN,,OCF,-116.78409,33.91375,538.0,1.0
CI,CZN,,VAX,-116.78409,33.91375,538.0,500.0
CI,CZN,,VCA,-116.78409,33.91375,538.0,10000.0
CI,CZN,,VCB,-116.78409,33.91375,538.0,10000.0
CI,CZN,,VCO,-116.78409,33.91375,538.0,50.0
CI,CZN,,VEA,-116.78409,33.91375,538.0,10000.0
CI,CZN,,VEC,-116.78409,33.91375,538.0,10000.0
CI,CZN,,VEI,-116.78409,33.91375,538.0,1000.0
CI,CZN,,VEN,-116.78409,33.91375,538.0,10000.0
CI,CZN,,VEO,-116.78409,33.91375,538.0,1.0
CI,CZN,,VEP,-116.78409,33.91375,538.0,500.0
CI,CZN,,VEU,-116.78409,33.91375,538.0,500.0
CI,CZN,,VG1,-116.78409,33.91375,538.0,1.0
CI,CZN,,VG2,-116.78409,33.91375,538.0,1.0
CI,CZN,,VI1,-116.78409,33.91375,538.0,1.0
CI,CZN,,VKI,-116.78409,33.91375,538.0,10.0
CI,CZN,,VME,-116.78409,33.91375,538.0,22857.9
CI,CZN,,VMN,-116.78409,33.91375,538.0,22857.9
CI,CZN,,VMZ,-116.78409,33.91375,538.0,22857.9
CI,CZN,,VPB,-116.78409,33.91375,538.0,1.0
CI,DB2,,EHZ,-117.06289,33.73521,591.0,1.0
CI,DBM,,EHZ,-118.36107,34.97877,1162.0,450480565.0
CI,DHS,,EHZ,-116.38629,33.92638,396.0,1.0
CI,DHS,,ELE,-116.38629,33.92638,396.0,1.0
CI,DHS,,ELN,-116.38629,33.92638,396.0,1.0
CI,CHF,,ACE,-118.02585,34.33341,1594.0,1.0
CI,CHF,,BHE,-118.02585,34.33341,1594.0,493245858.18
CI,CHF,,BHN,-118.02585,34.33341,1594.0,493245858.18
CI,CHF,,BHZ,-118.02585,34.33341,1594.0,493245858.18
CI,CHF,,HHE,-118.02585,34.33341,1594.0,490538923.15
CI,CHF,,HHN,-118.02585,34.33341,1594.0,490538923.15
CI,CHF,,HHZ,-118.02585,34.33341,1594.0,490538923.15
CI,CHF,,HLE,-118.02585,34.33341,1594.0,520518.99
CI,CHF,,HLN,-118.02585,34.33341,1594.0,539944.72
CI,CHF,,HLZ,-118.02585,34.33341,1594.0,528091.35
CI,CHF,,HNE,-118.02585,34.33341,1594.0,214429.44
CI,CHF,2C,HNE,-118.02585,34.33341,1594.0,214294.02
CI,CHF,,HNN,-118.02585,34.33341,1594.0,214360.93
CI,CHF,2C,HNN,-118.02585,34.33341,1594.0,214225.55
CI,CHF,,HNZ,-118.02585,34.33341,1594.0,214600.71
CI,CHF,2C,HNZ,-118.02585,34.33341,1594.0,214465.18
CI,CHF,,LCE,-118.02585,34.33341,1594.0,1000000.0
CI,CHF,,LCL,-118.02585,34.33341,1594.0,1.0
CI,CHF,,LCQ,-118.02585,34.33341,1594.0,1.0
CI,CHF,,LHE,-118.02585,34.33341,1594.0,488887666.58
CI,CHF,,LHN,-118.02585,34.33341,1594.0,488887666.58
CI,CHF,,LHZ,-118.02585,34.33341,1594.0,488887666.58
CI,CHF,,LLE,-118.02585,34.33341,1594.0,13.09
CI,CHF,,LLN,-118.02585,34.33341,1594.0,13.58
CI,CHF,,LLZ,-118.02585,34.33341,1594.0,13.28
CI,CHF,,LNE,-118.02585,34.33341,1594.0,214111.86
CI,CHF,,LNN,-118.02585,34.33341,1594.0,214043.45
CI,CHF,,LNZ,-118.02585,34.33341,1594.0,214282.87
CI,CHF,,LOG,-118.02585,34.33341,1594.0,1.0
CI,CHF,,OCF,-118.02585,34.33341,1594.0,1.0
CI,CHF,,VCE,-118.02585,34.33341,1594.0,1000000.0
CI,CHF,,VCO,-118.02585,34.33341,1594.0,6.67
CI,CHF,,VCQ,-118.02585,34.33341,1594.0,1.0
CI,CHF,,VEA,-118.02585,34.33341,1594.0,1.0
CI,CHF,,VEC,-118.02585,34.33341,1594.0,1.0
CI,CHF,,VEP,-118.02585,34.33341,1594.0,6.67
CI,CHF,,VFP,-118.02585,34.33341,1594.0,1.0
CI,CHF,,VHE,-118.02585,34.33341,1594.0,485884810.94
CI,CHF,,VHN,-118.02585,34.33341,1594.0,485884810.94
CI,CHF,,VHZ,-118.02585,34.33341,1594.0,485884810.94
CI,CHF,,VKI,-118.02585,34.33341,1594.0,1.0
CI,CHF,,VMU,-118.02585,34.33341,1594.0,2390.37
CI,CHF,,VMV,-118.02585,34.33341,1594.0,2390.37
CI,CHF,,VMW,-118.02585,34.33341,1594.0,2390.37
CI,DGR,,ABT,-117.00947,33.65001,650.0,1.0
CI,DGR,,ACA,-117.00947,33.65001,650.0,1.0
CI,DGR,,ACE,-117.00947,33.65001,650.0,1.0
CI,DGR,,ACF,-117.00947,33.65001,650.0,10.0
CI,DGR,,ACK,-117.00947,33.65001,650.0,1.0
CI,DGR,,ACQ,-117.00947,33.65001,650.0,200000.0
CI,DGR,,ACS,-117.00947,33.65001,650.0,1.0
CI,DGR,,ADG,-117.00947,33.65001,650.0,1.0
CI,DGR,,ADL,-117.00947,33.65001,650.0,1.0
CI,DGR,,ADT,-117.00947,33.65001,650.0,10.0
CI,DGR,,ALL,-117.00947,33.65001,650.0,1.0
CI,DGR,,AMD,-117.00947,33.65001,650.0,1.0
CI,DGR,,ANI,-117.00947,33.65001,650.0,1.0
CI,DGR,,APK,-117.00947,33.65001,650.0,1.0
CI,DGR,,APO,-117.00947,33.65001,650.0,1.0
CI,DGR,,ARD,-117.00947,33.65001,650.0,8.0
CI,DGR,,ASL,-117.00947,33.65001,650.0,1.0
CI,DGR,,ASQ,-117.00947,33.65001,650.0,1.0
CI,DGR,,ATH,-117.00947,33.65001,650.0,100.0
CI,DGR,,AWR,-117.00947,33.65001,650.0,8.0
CI,DGR,,BHE,-117.00947,33.65001,649.1,633011297.53
CI,DGR,,BHN,-117.00947,33.65001,649.1,633011297.53
CI,DGR,,BHZ,-117.00947,33.65001,649.1,633011297.53
CI,DGR,,HHE,-117.00947,33.65001,649.1,629601439.72
CI,DGR,,HHN,-117.00947,33.65001,649.1,629601439.72
CI,DGR,,HHZ,-117.00947,33.65001,649.1,629601439.72
CI,DGR,,HLE,-117.00947,33.65001,650.0,51891.96
CI,DGR,,HLN,-117.00947,33.65001,650.0,52404.39
CI,DGR,,HLZ,-117.00947,33.65001,650.0,50954.9
CI,DGR,,HNE,-117.00947,33.65001,649.1,208901.76
CI,DGR,,HNN,-117.00947,33.65001,649.1,208943.73
CI,DGR,,HNZ,-117.00947,33.65001,649.1,208314.13
CI,DGR,,LAT,-117.00947,33.65001,650.0,1.0
CI,DGR,,LCE,-117.00947,33.65001,650.0,1000000.0
CI,DGR,,LCL,-117.00947,33.65001,650.0,0.02
CI,DGR,,LCQ,-117.00947,33.65001,650.0,1.0
CI,DGR,,LEA,-117.00947,33.65001,650.0,1.0
CI,DGR,,LEB,-117.00947,33.65001,650.0,1.0
CI,DGR,,LEC,-117.00947,33.65001,650.0,1.0
CI,DGR,,LED,-117.00947,33.65001,650.0,1.0
CI,DGR,,LEM,-117.00947,33.65001,650.0,1.0
CI,DGR,,LEP,-117.00947,33.65001,650.0,1.0
CI,DGR,,LES,-117.00947,33.65001,650.0,1.0
CI,DGR,,LEV,-117.00947,33.65001,650.0,1.0
CI,DGR,,LFT,-117.00947,33.65001,650.0,1.0
CI,DGR,,LHE,-117.00947,33.65001,649.1,638514513.49
CI,DGR,,LHN,-117.00947,33.65001,649.1,638514513.49
CI,DGR,,LHZ,-117.00947,33.65001,649.1,638514513.49
CI,DGR,,LLE,-117.00947,33.65001,650.0,1.24
CI,DGR,,LLN,-117.00947,33.65001,650.0,1.25
CI,DGR,,LLZ,-117.00947,33.65001,650.0,1.22
CI,DGR,,LNE,-117.00947,33.65001,649.1,211875.28
CI,DGR,,LNN,-117.00947,33.65001,649.1,211917.85
CI,DGR,,LNZ,-117.00947,33.65001,649.1,211279.29
CI,DGR,,LOG,-117.00947,33.65001,650.0,1.0
CI,DGR,,LON,-117.00947,33.65001,650.0,1.0
CI,DGR,,LSU,-117.00947,33.65001,650.0,1.0
CI,DGR,,OCF,-117.00947,33.65001,650.0,1.0
CI,DGR,,VAX,-117.00947,33.65001,650.0,500.0
CI,DGR,,VCA,-117.00947,33.65001,650.0,10000.0
CI,DGR,,VCB,-117.00947,33.65001,650.0,10000.0
CI,DGR,,VCE,-117.00947,33.65001,650.0,1000000.0
CI,DGR,,VCO,-117.00947,33.65001,650.0,50.0
CI,DGR,,VCQ,-117.00947,33.65001,650.0,1.0
CI,DGR,,VEA,-117.00947,33.65001,650.0,10000.0
CI,DGR,,VEC,-117.00947,33.65001,650.0,10000.0
CI,DGR,,VEI,-117.00947,33.65001,650.0,1000.0
CI,DGR,,VEN,-117.00947,33.65001,650.0,10000.0
CI,DGR,,VEO,-117.00947,33.65001,650.0,1.0
CI,DGR,,VEP,-117.00947,33.65001,650.0,500.0
CI,DGR,,VEU,-117.00947,33.65001,650.0,500.0
CI,DGR,,VFP,-117.00947,33.65001,650.0,1.0
CI,DGR,,VG1,-117.00947,33.65001,650.0,1.0
CI,DGR,,VG2,-117.00947,33.65001,650.0,1.0
CI,DGR,,VHE,-117.00947,33.65001,650.0,621695646.1
CI,DGR,,VHN,-117.00947,33.65001,650.0,621695646.1
CI,DGR,,VHZ,-117.00947,33.65001,650.0,621695646.1
CI,DGR,,VI1,-117.00947,33.65001,650.0,1.0
CI,DGR,,VKI,-117.00947,33.65001,650.0,10.0
CI,DGR,,VME,-117.00947,33.65001,649.1,
CI,DGR,,VMN,-117.00947,33.65001,649.1,
CI,DGR,,VMU,-117.00947,33.65001,650.0,2381.97
CI,DGR,,VMV,-117.00947,33.65001,650.0,2381.97
CI,DGR,,VMW,-117.00947,33.65001,650.0,2381.97
CI,DGR,,VMZ,-117.00947,33.65001,649.1,
CI,DGR,,VPB,-117.00947,33.65001,650.0,1.0
CI,DGR,2C,HNE,-117.00947,33.65001,650.0,213360.24
CI,DGR,2C,HNN,-117.00947,33.65001,650.0,213574.2
CI,DGR,2C,HNZ,-117.00947,33.65001,650.0,213659.79
CI,CLC,,ACE,-117.59751,35.81574,775.0,1.0
CI,CLC,,BHE,-117.59751,35.81574,775.0,632944166.08
CI,CLC,,BHN,-117.59751,35.81574,775.0,632944166.08
CI,CLC,,BHZ,-117.59751,35.81574,775.0,632944166.08
CI,CLC,,EHE,-117.59751,35.81574,775.0,1.0
CI,CLC,,EHN,-117.59751,35.81574,775.0,1.0
CI,CLC,,EHZ,-117.59751,35.81574,775.0,1707751356.04
CI,CLC,,ELE,-117.59751,35.81574,775.0,206514176.9
CI,CLC,,ELN,-117.59751,35.81574,775.0,206514176.9
CI,CLC,,ELZ,-117.59751,35.81574,775.0,1.0
CI,CLC,,HHE,-117.59751,35.81574,775.0,629536560.44
CI,CLC,,HHN,-117.59751,35.81574,775.0,629536560.44
CI,CLC,,HHZ,-117.59751,35.81574,775.0,629536560.44
CI,CLC,,HLE,-117.59751,35.81574,775.0,531926.68
CI,CLC,,HLN,-117.59751,35.81574,775.0,544576.07
CI,CLC,,HLZ,-117.59751,35.81574,775.0,523531.54
CI,CLC,,HNE,-117.59751,35.81574,775.0,214077.95
CI,CLC,2C,HNE,-117.59751,35.81574,775.0,213914.3
CI,CLC,,HNN,-117.59751,35.81574,775.0,213941.01
CI,CLC,2C,HNN,-117.59751,35.81574,775.0,213777.47
CI,CLC,,HNZ,-117.59751,35.81574,775.0,213872.53
CI,CLC,2C,HNZ,-117.59751,35.81574,775.0,213709.05
CI,CLC,,LCE,-117.59751,35.81574,775.0,1000000.0
CI,CLC,,LCL,-117.59751,35.81574,775.0,0.02
CI,CLC,,LCQ,-117.59751,35.81574,775.0,1.0
CI,CLC,,LHE,-117.59751,35.81574,775.0,638642090.68
CI,CLC,,LHN,-117.59751,35.81574,775.0,638642090.68
CI,CLC,,LHZ,-117.59751,35.81574,775.0,638642090.68
CI,CLC,,LLE,-117.59751,35.81574,775.0,13.38
CI,CLC,,LLN,-117.59751,35.81574,775.0,13.7
CI,CLC,,LLZ,-117.59751,35.81574,775.0,13.17
CI,CLC,,LNE,-117.59751,35.81574,775.0,217146.73
CI,CLC,,LNN,-117.59751,35.81574,775.0,217007.83
CI,CLC,,LNZ,-117.59751,35.81574,775.0,216938.37
CI,CLC,,LOG,-117.59751,35.81574,775.0,1.0
CI,CLC,,OCF,-117.59751,35.81574,775.0,1.0
CI,CLC,,VCE,-117.59751,35.81574,775.0,1000000.0
CI,CLC,,VCO,-117.59751,35.81574,775.0,1.0
CI,CLC,,VCQ,-117.59751,35.81574,775.0,1.0
CI,CLC,,VEA,-117.59751,35.81574,775.0,1000.0
CI,CLC,,VEC,-117.59751,35.81574,775.0,1000.0
CI,CLC,,VEP,-117.59751,35.81574,775.0,6.67
CI,CLC,,VFP,-117.59751,35.81574,775.0,10.0
CI,CLC,,VHE,-117.59751,35.81574,775.0,621656309.69
CI,CLC,,VHN,-117.59751,35.81574,775.0,621656309.69
CI,CLC,,VHZ,-117.59751,35.81574,775.0,621656309.69
CI,CLC,,VKI,-117.59751,35.81574,775.0,1.0
CI,CLC,,VMU,-117.59751,35.81574,775.0,596.41
CI,CLC,,VMV,-117.59751,35.81574,775.0,596.41
CI,CLC,,VMW,-117.59751,35.81574,775.0,596.41
CI,CTC,,ACE,-115.99006,33.65516,538.0,1.0
CI,CTC,,BHE,-115.99006,33.65516,538.0,633340855.39
CI,CTC,,BHN,-115.99006,33.65516,538.0,633340855.39
CI,CTC,,BHZ,-115.99006,33.65516,538.0,633340855.39
CI,CTC,,HHE,-115.99006,33.65516,538.0,629865078.51
CI,CTC,,HHN,-115.99006,33.65516,538.0,629865078.51
CI,CTC,,HHZ,-115.99006,33.65516,538.0,629865078.51
CI,CTC,,HLE,-115.99006,33.65516,538.0,410592.08
CI,CTC,,HLN,-115.99006,33.65516,538.0,421966.68
CI,CTC,,HLZ,-115.99006,33.65516,538.0,408894.77
CI,CTC,,HNE,-115.99006,33.65516,538.0,214463.7
CI,CTC,2C,HNE,-115.99006,33.65516,538.0,214328.25
CI,CTC,,HNN,-115.99006,33.65516,538.0,214532.2
CI,CTC,2C,HNN,-115.99006,33.65516,538.0,214396.71
CI,CTC,,HNZ,-115.99006,33.65516,538.0,214395.19
CI,CTC,2C,HNZ,-115.99006,33.65516,538.0,214259.78
CI,CTC,,LCE,-115.99006,33.65516,538.0,1000000.0
CI,CTC,,LCL,-115.99006,33.65516,538.0,1.0
CI,CTC,,LCQ,-115.99006,33.65516,538.0,1.0
CI,CTC,,LHE,-115.99006,33.65516,538.0,626089948.86
CI,CTC,,LHN,-115.99006,33.65516,538.0,626089948.86
CI,CTC,,LHZ,-115.99006,33.65516,538.0,626089948.86
CI,CTC,,LLE,-115.99006,33.65516,538.0,10.33
CI,CTC,,LLN,-115.99006,33.65516,538.0,10.61
CI,CTC,,LLZ,-115.99006,33.65516,538.0,10.28
CI,CTC,,LNE,-115.99006,33.65516,538.0,214146.06
CI,CTC,,LNN,-115.99006,33.65516,538.0,214214.47
CI,CTC,,LNZ,-115.99006,33.65516,538.0,214077.65
CI,CTC,,LOG,-115.99006,33.65516,538.0,1.0
CI,CTC,,OCF,-115.99006,33.65516,538.0,1.0
CI,CTC,,VCE,-115.99006,33.65516,538.0,1000000.0
CI,CTC,,VCO,-115.99006,33.65516,538.0,6.67
CI,CTC,,VCQ,-115.99006,33.65516,538.0,1.0
CI,CTC,,VEA,-115.99006,33.65516,538.0,1.0
CI,CTC,,VEC,-115.99006,33.65516,538.0,1.0
CI,CTC,,VEP,-115.99006,33.65516,538.0,6.67
CI,CTC,,VFP,-115.99006,33.65516,538.0,1.0
CI,CTC,,VHE,-115.99006,33.65516,538.0,618597053.55
CI,CTC,,VHN,-115.99006,33.65516,538.0,618597053.55
CI,CTC,,VHZ,-115.99006,33.65516,538.0,618597053.55
CI,CTC,,VKI,-115.99006,33.65516,538.0,1.0
CI,CTC,,VMU,-115.99006,33.65516,538.0,2370.1
CI,CTC,,VMV,-115.99006,33.65516,538.0,2370.1
CI,CTC,,VMW,-115.99006,33.65516,538.0,2370.1
CI,DLT,,EHZ,-117.81083,34.17003,550.2,1.0
CI,DEC,,ACE,-118.33383,34.25353,519.0,1.0
CI,DEC,,BHE,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,BHN,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,BHZ,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,HHE,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,HHN,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,HHZ,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,HLE,-118.33383,34.25353,519.0,536055.2
CI,DEC,,HLN,-118.33383,34.25353,519.0,542872.24
CI,DEC,,HLZ,-118.33383,34.25353,519.0,534757.37
CI,DEC,,HNE,-118.33383,34.25353,519.0,213808.32
CI,DEC,,HNN,-118.33383,34.25353,519.0,213774.11
CI,DEC,,HNZ,-118.33383,34.25353,519.0,214184.69
CI,DEC,,LCE,-118.33383,34.25353,519.0,1000000.0
CI,DEC,,LCL,-118.33383,34.25353,519.0,1.0
CI,DEC,,LCQ,-118.33383,34.25353,519.0,1.0
CI,DEC,,LHE,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,LHN,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,LHZ,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,LLE,-118.33383,34.25353,519.0,532298.33
CI,DEC,,LLN,-118.33383,34.25353,519.0,539067.6
CI,DEC,,LLZ,-118.33383,34.25353,519.0,531009.61
CI,DEC,,LNE,-118.33383,34.25353,519.0,213808.32
CI,DEC,,LNN,-118.33383,34.25353,519.0,213774.11
CI,DEC,,LNZ,-118.33383,34.25353,519.0,214184.69
CI,DEC,,LOG,-118.33383,34.25353,519.0,1.0
CI,DEC,,OCF,-118.33383,34.25353,519.0,1.0
CI,DEC,,VCE,-118.33383,34.25353,519.0,1000000.0
CI,DEC,,VCO,-118.33383,34.25353,519.0,6.67
CI,DEC,,VCQ,-118.33383,34.25353,519.0,1.0
CI,DEC,,VEA,-118.33383,34.25353,519.0,1.0
CI,DEC,,VEC,-118.33383,34.25353,519.0,1.0
CI,DEC,,VEP,-118.33383,34.25353,519.0,6.67
CI,DEC,,VFP,-118.33383,34.25353,519.0,1.0
CI,DEC,,VHE,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,VHN,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,VHZ,-118.33383,34.25353,519.0,627367895.88
CI,DEC,,VKI,-118.33383,34.25353,519.0,1.0
CI,DEC,,VMU,-118.33383,34.25353,519.0,2414.76
CI,DEC,,VMV,-118.33383,34.25353,519.0,2414.76
CI,DEC,,VMW,-118.33383,34.25353,519.0,2414.76
CI,DRC,,BHE,-115.44654,32.8054,-15.0,347605000.0
CI,DRC,,BHN,-115.44654,32.8054,-15.0,338547000.0
CI,DRC,,BHZ,-115.44654,32.8054,-15.0,343191000.0
CI,DRC,,HHE,-115.44654,32.8054,-15.0,348624000.0
CI,DRC,,HHN,-115.44654,32.8054,-15.0,339539000.0
CI,DRC,,HHZ,-115.44654,32.8054,-15.0,344197000.0
CI,DRC,,HLE,-115.44654,32.8054,-15.0,223312.0
CI,DRC,,HLN,-115.44654,32.8054,-15.0,214649.0
CI,DRC,,HLZ,-115.44654,32.8054,-15.0,218837.0
CI,DRC,,LHE,-115.44654,32.8054,-15.0,346181000.0
CI,DRC,,LHN,-115.44654,32.8054,-15.0,337160000.0
CI,DRC,,LHZ,-115.44654,32.8054,-15.0,341785000.0
CI,DRC,,LLE,-115.44654,32.8054,-15.0,221747.0
CI,DRC,,LLN,-115.44654,32.8054,-15.0,213144.0
CI,DRC,,LLZ,-115.44654,32.8054,-15.0,217304.0
CI,DRC,,VHE,-115.44654,32.8054,-15.0,1393240000.0
CI,DRC,,VHN,-115.44654,32.8054,-15.0,1356930000.0
CI,DRC,,VHZ,-115.44654,32.8054,-15.0,1375550000.0
CI,DJJB,,ACE,-118.45505,34.10618,268.0,1.0
CI,DJJB,,BL1,-118.45505,34.10618,268.0,532720.92
CI,DJJB,,BL2,-118.45505,34.10618,268.0,529775.74
CI,DJJB,,BL3,-118.45505,34.10618,268.0,530968.97
CI,DJJB,,BN1,-118.45505,34.10618,268.0,533599.38
CI,DJJB,,BN2,-118.45505,34.10618,268.0,530649.34
